horse_id,horse_name,sire,sire_id,sire_sire,sire_dam
2018103296,サニーオーシャン,ゼンノロブロイ,2000101517,サンデーサイレンスSunday Silence(米),Halo
2018103301,テイエムアトム,ヘニーヒューズHenny Hughes(米),000a011155,ヘネシーHennessy(米),Storm Cat(米)
2018103308,ジューンベロシティ,ロードカナロア,2008103552,キングカメハメハ,Kingmambo(米)
2018103319,アイソウザスター,ホッコータルマエ,2009100921,キングカメハメハ,Kingmambo(米)
2018103340,キフジンノドレス,ジョーカプチーノ,2006100529,マンハッタンカフェ,サンデーサイレンスSunday Silence(米)
2018103341,ロレンツォ,ロードカナロア,2008103552,キングカメハメハ,Kingmambo(米)
2018103362,シゲルホサヤク,ニホンピロアワーズ,2007100191,ホワイトマズルWhite Muzzle(英),ダンシングブレーヴDancing Brave(米)
2018103368,メイショウカイト,ラブリーデイ,2010104298,キングカメハメハ,Kingmambo(米)
2018103377,テリオスマナ,エピファネイア,2010104155,シンボリクリスエス,Kris S.
2018103388,ゴイゴイスー,ホッコータルマエ,2009100921,キングカメハメハ,Kingmambo(米)
2018103391,フォレストキャット,スマートファルコン,2005100097,ゴールドアリュール,サンデーサイレンスSunday Silence(米)
2018103406,トーホウディアス,トーホウジャッカル,2011100482,スペシャルウィーク,サンデーサイレンスSunday Silence(米)
2018103407,アールバロン,モーリス,2011100655,スクリーンヒーロー,グラスワンダー
2018103430,エスパダアスール,キングカメハメハ,2001103460,Kingmambo(米),Mr. Prospector
2018103470,シゲルバクハツ,アイルハヴアナザーI'll Have Another(米),000a011ed3,Flower Alley,Distorted Humor(米)
2018103473,サヴァビアン,カレンブラックヒル,2009106230,ダイワメジャー,サンデーサイレンスSunday Silence(米)
2018103477,ホウオウヴォーヌ,オルフェーヴル,2008102636,ステイゴールド,サンデーサイレンスSunday Silence(米)
2018103485,ジャガード,トーセンラー,2008102985,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018103489,ホウオウリアリティ,モーリス,2011100655,スクリーンヒーロー,グラスワンダー
2018103499,プリュムドール,ゴールドシップ,2009102739,ステイゴールド,サンデーサイレンスSunday Silence(米)
2018103503,プラチナムレイアー,マツリダゴッホ,2003104570,サンデーサイレンスSunday Silence(米),Halo
2018103507,イヤサカ,アイルハヴアナザーI'll Have Another(米),000a011ed3,Flower Alley,Distorted Humor(米)
2018103515,カンティーユ,オルフェーヴル,2008102636,ステイゴールド,サンデーサイレンスSunday Silence(米)
2018103528,シャマル,スマートファルコン,2005100097,ゴールドアリュール,サンデーサイレンスSunday Silence(米)
2018103529,ハイレリーフ,マツリダゴッホ,2003104570,サンデーサイレンスSunday Silence(米),Halo
2018103535,ホウオウラスカーズ,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018103537,ワンダーウォール,アイルハヴアナザーI'll Have Another(米),000a011ed3,Flower Alley,Distorted Humor(米)
2018103540,ホウオウルバン,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018103543,レヴォリオ,ジャスタウェイ,2009106461,ハーツクライ,サンデーサイレンスSunday Silence(米)
2018103551,ユスティニアン,シニスターミニスターSinister Minister(米),000a011099,Old Trieste,A.P. Indy
2018103560,ワザモノ,マツリダゴッホ,2003104570,サンデーサイレンスSunday Silence(米),Halo
2018103563,ロードトゥフェイム,マツリダゴッホ,2003104570,サンデーサイレンスSunday Silence(米),Halo
2018103590,リッケンバッカー,ロードカナロア,2008103552,キングカメハメハ,Kingmambo(米)
2018103603,グラヴィテ,ネオユニヴァース,2000101426,サンデーサイレンスSunday Silence(米),Halo
2018103611,デルマカンノン,スピルバーグ,2009105961,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018103620,ロゼクラン,リーチザクラウン,2006102923,スペシャルウィーク,サンデーサイレンスSunday Silence(米)
2018103641,ロードオブザチェコ,ストロングリターン,2006102934,シンボリクリスエス,Kris S.
2018103677,ネビーイーム,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018103711,シンヨモギネス,ダノンレジェンド,2010110102,Macho Uno(米),Holy Bull(米)
2018103724,ミスズグランドオー,サウスヴィグラス,1996110138,エンドスウィープEnd Sweep(米),フォーティナイナーForty Niner(米)
2018103738,ミラバーグマン,サウスヴィグラス,1996110138,エンドスウィープEnd Sweep(米),フォーティナイナーForty Niner(米)
2018103739,ビリーヴインミー,サウスヴィグラス,1996110138,エンドスウィープEnd Sweep(米),フォーティナイナーForty Niner(米)
2018103762,クープラン,ドゥラメンテ,2012104511,キングカメハメハ,Kingmambo(米)
2018103766,フレンドパル,ロードカナロア,2008103552,キングカメハメハ,Kingmambo(米)
2018103774,レディバグ,ホッコータルマエ,2009100921,キングカメハメハ,Kingmambo(米)
2018103796,ケンアンビシャス,トゥザワールド,2011103975,キングカメハメハ,Kingmambo(米)
2018103802,イモータルソウル,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2018103819,ケイアイロベージ,ヘニーヒューズHenny Hughes(米),000a011155,ヘネシーHennessy(米),Storm Cat(米)
2018103828,ニホンピロハーバー,ニホンピロアワーズ,2007100191,ホワイトマズルWhite Muzzle(英),ダンシングブレーヴDancing Brave(米)
2018103862,ブレーヴトライ,マクフィMakfi(英),000a011c77,Dubawi,Dubai Millennium(英)
2018103873,マシンガン,シンボリクリスエス,1999110099,Kris S.,Roberto
2018103902,サウンドブライアン,クリーンエコロジー,2008100563,キングカメハメハ,Kingmambo(米)
2018103926,ショウナンラスボス,ダイワメジャー,2001103114,サンデーサイレンスSunday Silence(米),Halo
2018103927,マテンロウアレス,ダイワメジャー,2001103114,サンデーサイレンスSunday Silence(米),Halo
2018103929,ビューティフルデイ,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018103957,ココリホウオウ,ワールドエース,2009106353,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018103997,セイウンダイモス,ローエングリン,1999106738,Singspiel(愛),In the WingsIn The Wings(英)
2018104011,ファユエン,ヴァンセンヌ,2009106525,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018104014,サクラファシナンテ,トーセンジョーダン,2006103169,ジャングルポケット,トニービンTony Bin(愛)
2018104022,サウスジェラート,サウスヴィグラス,1996110138,エンドスウィープEnd Sweep(米),フォーティナイナーForty Niner(米)
2018104030,ワーズワース,リオンディーズ,2013105915,キングカメハメハ,Kingmambo(米)
2018104041,マウンテンムスメ,アドマイヤムーン,2003102991,エンドスウィープEnd Sweep(米),フォーティナイナーForty Niner(米)
2018104059,ブラックアーメット,ブラックタイド,2001103312,サンデーサイレンスSunday Silence(米),Halo
2018104070,セルジュ,トーセンラー,2008102985,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018104110,サトノフォーチュン,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018104121,クロパラントゥ,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018104149,ディベルティール,サウスヴィグラス,1996110138,エンドスウィープEnd Sweep(米),フォーティナイナーForty Niner(米)
2018104152,イフティファール,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018104156,ダッシュダクラウン,ホッコータルマエ,2009100921,キングカメハメハ,Kingmambo(米)
2018104160,ニホンピロタイズ,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018104162,ニホンピロマリブ,ジャングルポケット,1998101786,トニービンTony Bin(愛),カンパラKampala(英)
2018104208,プリティインピンク,キンシャサノキセキ,2003110212,フジキセキ,サンデーサイレンスSunday Silence(米)
2018104225,リフレーミング,キングヘイロー,1995104427,ダンシングブレーヴDancing Brave(米),Lyphard
2018104240,アイコンテーラー,ドゥラメンテ,2012104511,キングカメハメハ,Kingmambo(米)
2018104261,プラチナトレジャー,キングカメハメハ,2001103460,Kingmambo(米),Mr. Prospector
2018104266,ナギサ,フェノーメノ,2009106599,ステイゴールド,サンデーサイレンスSunday Silence(米)
2018104268,リーゼントジャンボ,ゴールドシップ,2009102739,ステイゴールド,サンデーサイレンスSunday Silence(米)
2018104317,ミツルハピネス,エピファネイア,2010104155,シンボリクリスエス,Kris S.
2018104322,プレジールミノル,ケープブランコCape Blanco(英),000a011b06,Galileo(愛),Sadler's Wells(米)
2018104331,ヴァトレニ,グラスワンダー,1995108676,Silver Hawk,Roberto
2018104332,タマモダイジョッキ,ヘニーヒューズHenny Hughes(米),000a011155,ヘネシーHennessy(米),Storm Cat(米)
2018104333,スカーレットジンク,ミッキーアイル,2011103916,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018104346,ヴェノム,リオンディーズ,2013105915,キングカメハメハ,Kingmambo(米)
2018104347,ユキノファラオ,ワールドエース,2009106353,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018104367,ザモウコダマシイ,ロードカナロア,2008103552,キングカメハメハ,Kingmambo(米)
2018104379,ロードレイライン,ストロングリターン,2006102934,シンボリクリスエス,Kris S.
2018104392,グリュースゴット,ヘニーヒューズHenny Hughes(米),000a011155,ヘネシーHennessy(米),Storm Cat(米)
2018104395,ボーンジーニアス,ナカヤマフェスタ,2006102424,ステイゴールド,サンデーサイレンスSunday Silence(米)
2018104403,スズカトップバゴ,バゴBago(仏),2001190004,Nashwan,Blushing Groom(仏)
2018104420,ベストインクラス,リヤンドファミユ,2010104396,ステイゴールド,サンデーサイレンスSunday Silence(米)
2018104460,サクセスエース,ジョーカプチーノ,2006100529,マンハッタンカフェ,サンデーサイレンスSunday Silence(米)
2018104462,キタノリューオー,ジョーカプチーノ,2006100529,マンハッタンカフェ,サンデーサイレンスSunday Silence(米)
2018104463,テイエムタツマキ,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018104475,ディープモンスター,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018104477,ヴィトーリア,ドゥラメンテ,2012104511,キングカメハメハ,Kingmambo(米)
2018104481,ヴアーサ,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018104503,アンクラウデッド,ジャスタウェイ,2009106461,ハーツクライ,サンデーサイレンスSunday Silence(米)
2018104511,グラヴィル,Le Havre,000a01198f,Noverre(米),Rahy
2018104512,エルディアブロ,キングカメハメハ,2001103460,Kingmambo(米),Mr. Prospector
2018104517,フロンタルクリス,シンボリクリスエス,1999110099,Kris S.,Roberto
2018104525,ポルタフォリオ,ハーツクライ,2001103038,サンデーサイレンスSunday Silence(米),Halo
2018104533,サンフィニティ,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2018104534,アスクキングコング,ロードカナロア,2008103552,キングカメハメハ,Kingmambo(米)
2018104541,プログノーシス,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018104558,エリカヴァレリア,オルフェーヴル,2008102636,ステイゴールド,サンデーサイレンスSunday Silence(米)
2018104559,ナリタローゼ,ダイワメジャー,2001103114,サンデーサイレンスSunday Silence(米),Halo
2018104561,エンブレムコード,エピファネイア,2010104155,シンボリクリスエス,Kris S.
2018104571,ワイドアウェイク,ローエングリン,1999106738,Singspiel(愛),In the WingsIn The Wings(英)
2018104574,ローズボウル,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018104576,ジャスティンカフェ,エピファネイア,2010104155,シンボリクリスエス,Kris S.
2018104579,カレンルシェルブル,ハービンジャーHarbinger(英),000a011996,Dansili,デインヒルDanehill(米)
2018104586,ダノンマデイラ,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018104591,サウンドウォリアー,マジェスティックウォリアーMajestic Warrior(米),000a011e9c,A.P. Indy,Seattle Slew
2018104598,メレカリキマカ,ロードカナロア,2008103552,キングカメハメハ,Kingmambo(米)
2018104607,クライミングリリー,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018104609,チャックネイト,ハーツクライ,2001103038,サンデーサイレンスSunday Silence(米),Halo
2018104611,スクリーンプロセス,スクリーンヒーロー,2004103328,グラスワンダー,Silver Hawk
2018104621,サトノルーチェ,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018104633,テーオーダヴィンチ,ダイワメジャー,2001103114,サンデーサイレンスSunday Silence(米),Halo
2018104638,ミステリーウェイ,ジャスタウェイ,2009106461,ハーツクライ,サンデーサイレンスSunday Silence(米)
2018104646,オンザライン,スクリーンヒーロー,2004103328,グラスワンダー,Silver Hawk
2018104662,ソーヴァリアント,オルフェーヴル,2008102636,ステイゴールド,サンデーサイレンスSunday Silence(米)
2018104663,タウゼントシェーン,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018104665,ダノンブレット,キングカメハメハ,2001103460,Kingmambo(米),Mr. Prospector
2018104674,サトノペルセウス,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018104688,モンテディオ,ジャスタウェイ,2009106461,ハーツクライ,サンデーサイレンスSunday Silence(米)
2018104697,サザンナイツ,トーセンラー,2008102985,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018104698,ハートオブアシティ,ハーツクライ,2001103038,サンデーサイレンスSunday Silence(米),Halo
2018104700,ランドオブリバティ,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018104708,ロングラン,ヴィクトワールピサ,2007102923,ネオユニヴァース,サンデーサイレンスSunday Silence(米)
2018104711,エトワールマタン,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2018104713,サトノマジェスタ,ハーツクライ,2001103038,サンデーサイレンスSunday Silence(米),Halo
2018104714,テイデ,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018104723,マグナムハート,ダイワメジャー,2001103114,サンデーサイレンスSunday Silence(米),Halo
2018104729,ワセダハーツ,ハーツクライ,2001103038,サンデーサイレンスSunday Silence(米),Halo
2018104738,コンテナジュニア,ハーツクライ,2001103038,サンデーサイレンスSunday Silence(米),Halo
2018104746,セイクリッドゲイズ,エピファネイア,2010104155,シンボリクリスエス,Kris S.
2018104750,テンハッピーローズ,エピファネイア,2010104155,シンボリクリスエス,Kris S.
2018104754,リファインドマナー,パイロPyro(米),000a01176a,Pulpit,A.P. Indy
2018104756,バジオウ,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2018104757,ジュノー,Dark Angel,000a0122b4,Acclamation,Royal Applause
2018104762,キャニオニング,キングカメハメハ,2001103460,Kingmambo(米),Mr. Prospector
2018104765,イズンシーラブリー,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018104775,パルデンス,ディープブリランテ,2009105084,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018104778,フジマサインパクト,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018104787,ウラエウス,キンシャサノキセキ,2003110212,フジキセキ,サンデーサイレンスSunday Silence(米)
2018104791,タイセイアーサー,キングカメハメハ,2001103460,Kingmambo(米),Mr. Prospector
2018104797,リンフレスカンテ,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2018104800,ギャラントウォリア,スクリーンヒーロー,2004103328,グラスワンダー,Silver Hawk
2018104827,スマートワン,エイシンフラッシュ,2007102951,キングズベストKing's Best(米),Kingmambo(米)
2018104837,ノーダブルディップ,リーチザクラウン,2006102923,スペシャルウィーク,サンデーサイレンスSunday Silence(米)
2018104841,リリーブライト,ハーツクライ,2001103038,サンデーサイレンスSunday Silence(米),Halo
2018104849,ブリエヴェール,エイシンフラッシュ,2007102951,キングズベストKing's Best(米),Kingmambo(米)
2018104857,レッドアウレア,スクリーンヒーロー,2004103328,グラスワンダー,Silver Hawk
2018104860,ゴーストレート,エイシンフラッシュ,2007102951,キングズベストKing's Best(米),Kingmambo(米)
2018104865,レディステディゴー,ダイワメジャー,2001103114,サンデーサイレンスSunday Silence(米),Halo
2018104872,アクアマリンブルー,オーシャンブルー,2008102978,ステイゴールド,サンデーサイレンスSunday Silence(米)
2018104874,コンソレーション,モーリス,2011100655,スクリーンヒーロー,グラスワンダー
2018104880,サファル,キングカメハメハ,2001103460,Kingmambo(米),Mr. Prospector
2018104881,ジオフロント,ハーツクライ,2001103038,サンデーサイレンスSunday Silence(米),Halo
2018104885,アスコルターレ,ドゥラメンテ,2012104511,キングカメハメハ,Kingmambo(米)
2018104891,アドマイヤハイジ,ノヴェリストNovellist(愛),000a012230,Monsun,Konigsstuhl
2018104894,トーセンアラン,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018104895,アドマイヤハレー,モーリス,2011100655,スクリーンヒーロー,グラスワンダー
2018104896,レガトゥス,モーリス,2011100655,スクリーンヒーロー,グラスワンダー
2018104907,ガンダルフ,キングカメハメハ,2001103460,Kingmambo(米),Mr. Prospector
2018104908,アルジェントステラ,モーリス,2011100655,スクリーンヒーロー,グラスワンダー
2018104910,アヴェラーレ,ドゥラメンテ,2012104511,キングカメハメハ,Kingmambo(米)
2018104913,アルビージャ,モーリス,2011100655,スクリーンヒーロー,グラスワンダー
2018104917,レベランス,ハービンジャーHarbinger(英),000a011996,Dansili,デインヒルDanehill(米)
2018104925,インナリオ,モーリス,2011100655,スクリーンヒーロー,グラスワンダー
2018104929,ハッピーオーサム,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018104938,ヴェールクレール,リオンディーズ,2013105915,キングカメハメハ,Kingmambo(米)
2018104942,シュヴァリエローズ,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018104944,エイカイステラ,オルフェーヴル,2008102636,ステイゴールド,サンデーサイレンスSunday Silence(米)
2018104946,ドリームオン,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018104947,ディヴィーナ,モーリス,2011100655,スクリーンヒーロー,グラスワンダー
2018104948,ヴィクティファルス,ハーツクライ,2001103038,サンデーサイレンスSunday Silence(米),Halo
2018104959,ラフストリーム,ドゥラメンテ,2012104511,キングカメハメハ,Kingmambo(米)
2018104971,コウソクカレン,ロードカナロア,2008103552,キングカメハメハ,Kingmambo(米)
2018104980,ステラヴェローチェ,バゴBago(仏),2001190004,Nashwan,Blushing Groom(仏)
2018104982,ヴィルヘルム,エピファネイア,2010104155,シンボリクリスエス,Kris S.
2018104985,カラレーション,キングカメハメハ,2001103460,Kingmambo(米),Mr. Prospector
2018104994,アランデル,ハービンジャーHarbinger(英),000a011996,Dansili,デインヒルDanehill(米)
2018104996,ヒストリアノワール,エイシンフラッシュ,2007102951,キングズベストKing's Best(米),Kingmambo(米)
2018105008,ククナ,キングカメハメハ,2001103460,Kingmambo(米),Mr. Prospector
2018105011,ショウナンアレス,リオンディーズ,2013105915,キングカメハメハ,Kingmambo(米)
2018105012,ヨーホーレイク,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018105017,フラーズダルム,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018105020,アンドヴァラナウト,キングカメハメハ,2001103460,Kingmambo(米),Mr. Prospector
2018105021,グルーヴビート,ディープブリランテ,2009105084,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018105043,エスコーラ,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018105047,ホウオウサンデー,キングカメハメハ,2001103460,Kingmambo(米),Mr. Prospector
2018105050,ビップランバン,エイシンフラッシュ,2007102951,キングズベストKing's Best(米),Kingmambo(米)
2018105056,ジュリアバローズ,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018105064,ショウリュウレーヴ,ミッキーアイル,2011103916,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018105069,メイケイエール,ミッキーアイル,2011103916,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018105071,セブンサミット,モーリス,2011100655,スクリーンヒーロー,グラスワンダー
2018105073,サトノスカイターフ,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018105074,ワンダフルタウン,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2018105076,ルペルカーリア,モーリス,2011100655,スクリーンヒーロー,グラスワンダー
2018105078,ドゥラモンド,ドゥラメンテ,2012104511,キングカメハメハ,Kingmambo(米)
2018105084,ファジェス,モーリス,2011100655,スクリーンヒーロー,グラスワンダー
2018105085,ジュンブルースカイ,ドゥラメンテ,2012104511,キングカメハメハ,Kingmambo(米)
2018105086,シテフローラル,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018105088,テンカハル,キングカメハメハ,2001103460,Kingmambo(米),Mr. Prospector
2018105092,アドマイヤハダル,ロードカナロア,2008103552,キングカメハメハ,Kingmambo(米)
2018105096,レッドフランカー,リアルインパクト,2008103244,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018105102,キャロライナリーパ,ディープブリランテ,2009105084,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018105115,ビューティーウェイ,ジャスタウェイ,2009106461,ハーツクライ,サンデーサイレンスSunday Silence(米)
2018105117,カズロレアート,スピルバーグ,2009105961,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018105129,ロンズデーライト,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018105131,セファーラジエル,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018105137,ヴェールアップ,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2018105147,ディオスバリエンテ,ロードカナロア,2008103552,キングカメハメハ,Kingmambo(米)
2018105151,イルデレーヴ,ミッキーアイル,2011103916,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018105157,ディープリッチ,ディープブリランテ,2009105084,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018105158,デュアリスト,ミッキーアイル,2011103916,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018105162,レッドヴェロシティ,ワールドエース,2009106353,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018105164,スレイマン,キングカメハメハ,2001103460,Kingmambo(米),Mr. Prospector
2018105165,シャフリヤール,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018105169,ナンヨーアイボリー,ロードカナロア,2008103552,キングカメハメハ,Kingmambo(米)
2018105187,ブレーヴジャッカル,ダイワメジャー,2001103114,サンデーサイレンスSunday Silence(米),Halo
2018105192,ホウオウアマゾン,キングカメハメハ,2001103460,Kingmambo(米),Mr. Prospector
2018105199,ビジューブリランテ,ディープブリランテ,2009105084,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018105201,デイトンウェイ,リアルインパクト,2008103244,ディープインパクト,サンデーサイレンスSunday Silence(米)
2018105213,ルドヴィクス,モーリス,2011100655,スクリーンヒーロー,グラスワンダー
2018105214,サトノアポロン,Into Mischief,000a0125a7,Harlan's Holiday,Harlan
2018105215,イクスプロージョン,オルフェーヴル,2008102636,ステイゴールド,サンデーサイレンスSunday Silence(米)
2018105226,カトルショセット,ハーツクライ,2001103038,サンデーサイレンスSunday Silence(米),Halo
2018105231,ラヴォルタ,ロードカナロア,2008103552,キングカメハメハ,Kingmambo(米)
2018105236,ブルメンダール,モーリス,2011100655,スクリーンヒーロー,グラスワンダー
2018105237,セラフィナイト,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2018105249,プンタアレナス,ハーツクライ,2001103038,サンデーサイレンスSunday Silence(米),Halo
2018105251,グロリアムンディ,キングカメハメハ,2001103460,Kingmambo(米),Mr. Prospector
2018105253,ベッラノーヴァ,エピファネイア,2010104155,シンボリクリスエス,Kris S.
2018105256,サトノバトラー,キングカメハメハ,2001103460,Kingmambo(米),Mr. Prospector
2018105257,ダノンジェネラル,ドゥラメンテ,2012104511,キングカメハメハ,Kingmambo(米)
2018105258,バンベルク,エピファネイア,2010104155,シンボリクリスエス,Kris S.
2018105260,サンデージャック,ダイワメジャー,2001103114,サンデーサイレンスSunday Silence(米),Halo
2018105264,ボーデン,ハービンジャーHarbinger(英),000a011996,Dansili,デインヒルDanehill(米)
2018105274,アンダープロット,ハーツクライ,2001103038,サンデーサイレンスSunday Silence(米),Halo
2018105277,グラティアス,ハーツクライ,2001103038,サンデーサイレンスSunday Silence(米),Halo
2018105284,ピエトラサンタ,Frankel,000a01239b,Galileo(愛),Sadler's Wells(米)
2018105286,ミスフィガロ,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018105291,ザレストノーウェア,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018105293,マカオンドール,ゴールドシップ,2009102739,ステイゴールド,サンデーサイレンスSunday Silence(米)
2018105296,モントライゼ,ダイワメジャー,2001103114,サンデーサイレンスSunday Silence(米),Halo
2018105297,キョウジ,ロードカナロア,2008103552,キングカメハメハ,Kingmambo(米)
2018105301,シャインユニバンス,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2018105308,ジャンカズマ,ハービンジャーHarbinger(英),000a011996,Dansili,デインヒルDanehill(米)
2018105316,ラレイナ,キングカメハメハ,2001103460,Kingmambo(米),Mr. Prospector
2018105317,キミワテル,アジアエクスプレス,2011110091,ヘニーヒューズHenny Hughes(米),ヘネシーHennessy(米)
2018105321,カランドゥーラ,モーリス,2011100655,スクリーンヒーロー,グラスワンダー
2018105328,アルマドラード,キングカメハメハ,2001103460,Kingmambo(米),Mr. Prospector
2018105333,アドマイヤレビン,ブラックタイド,2001103312,サンデーサイレンスSunday Silence(米),Halo
2018105336,セナリスト,ブラックタイド,2001103312,サンデーサイレンスSunday Silence(米),Halo
2018105338,マッハモンルード,キングカメハメハ,2001103460,Kingmambo(米),Mr. Prospector
2018105343,レッドジェネシス,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018105345,エクランドール,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018105349,ヴェイルネビュラ,ロードカナロア,2008103552,キングカメハメハ,Kingmambo(米)
2018105350,フルヴォート,ヘニーヒューズHenny Hughes(米),000a011155,ヘネシーHennessy(米),Storm Cat(米)
2018105352,マーベラスムーン,ドリームジャーニー,2004102753,ステイゴールド,サンデーサイレンスSunday Silence(米)
2018105357,ラピカズマ,キンシャサノキセキ,2003110212,フジキセキ,サンデーサイレンスSunday Silence(米)
2018105360,アイアゲート,ダイワメジャー,2001103114,サンデーサイレンスSunday Silence(米),Halo
2018105366,レッドベルオーブ,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018105383,カラパタール,カレンブラックヒル,2009106230,ダイワメジャー,サンデーサイレンスSunday Silence(米)
2018105386,カフジヴィオレッタ,ブラックタイド,2001103312,サンデーサイレンスSunday Silence(米),Halo
2018105392,レゾンドゥスリール,ハーツクライ,2001103038,サンデーサイレンスSunday Silence(米),Halo
2018105398,ブリングトゥライフ,ハービンジャーHarbinger(英),000a011996,Dansili,デインヒルDanehill(米)
2018105401,インフィニタス,モーリス,2011100655,スクリーンヒーロー,グラスワンダー
2018105402,イルーシヴパンサー,ハーツクライ,2001103038,サンデーサイレンスSunday Silence(米),Halo
2018105405,ファーストソリスト,ロードカナロア,2008103552,キングカメハメハ,Kingmambo(米)
2018105408,シンシアリダーリン,ドリームジャーニー,2004102753,ステイゴールド,サンデーサイレンスSunday Silence(米)
2018105418,フォルテデイマルミ,オルフェーヴル,2008102636,ステイゴールド,サンデーサイレンスSunday Silence(米)
2018105423,インヴァリアンス,ハーツクライ,2001103038,サンデーサイレンスSunday Silence(米),Halo
2018105431,ミッキーヌチバナ,ダノンレジェンド,2010110102,Macho Uno(米),Holy Bull(米)
2018105438,ロスコフ,オルフェーヴル,2008102636,ステイゴールド,サンデーサイレンスSunday Silence(米)
2018105452,ルコルセール,ロードカナロア,2008103552,キングカメハメハ,Kingmambo(米)
2018105454,グレイイングリーン,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
2018105462,アナレンマ,ディープインパクト,2002100816,サンデーサイレンスSunday Silence(米),Halo
